frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
1304,1.024e+06,1,64,1,-1,0.3471,0.0006,0.0653,0.3319,0.003072,11.0328,11.8568,84.3398,""
1305,1.024e+06,1,64,1,-1,0.3346,0.0006,0.0647,0.4226,0.003072,11.1718,11.9559,83.6407,""
1306,1.024e+06,1,64,1,-1,0.3696,0.0004,0.0465,0.2957,0.003072,11.1907,11.8444,84.4281,""
1307,1.024e+06,1,64,1,-1,0.3431,0.0004,0.0471,0.2636,0.002048,11.2359,11.9191,83.899,""
1308,1.024e+06,1,64,1,-1,0.338,0.0005,0.0477,0.288,0.002912,11.2188,11.9163,83.9187,""
1309,1.024e+06,1,64,1,-1,0.3495,0.0006,0.0673,0.4186,0.003072,11.0321,11.8907,84.0993,""
1310,1.024e+06,1,64,1,-1,0.3613,0.0006,0.0652,0.3916,0.002048,11.254,11.8824,84.1581,""
1311,1.024e+06,1,64,1,-1,0.3388,0.0006,0.0631,0.3172,0.002048,11.2299,11.9088,83.9715,""
1312,1.024e+06,1,64,1,-1,0.3357,0.0003,0.0451,0.2642,0.002048,11.3292,11.9359,83.7809,""
1313,1.024e+06,1,64,1,-1,0.3218,0.0004,0.0523,0.344,0.003072,11.243,11.9184,83.9039,""
1314,1.024e+06,1,64,1,-1,0.3326,0.0005,0.0489,0.2815,0.003072,11.2684,11.8976,84.0506,""
1315,1.024e+06,1,64,1,-1,0.3033,0.0004,0.0462,0.2733,0.003072,11.1154,11.8763,84.2013,""
1316,1.024e+06,1,64,1,-1,0.3046,0.0003,0.047,0.3719,0.002944,11.135,11.9413,83.743,""
1317,1.024e+06,1,64,1,-1,0.3238,0.0006,0.0479,0.345,0.003072,11.1923,11.9543,83.6519,""
1318,1.024e+06,1,64,1,-1,0.4715,0.001,0.1023,0.471,0.002048,10.7548,11.9437,83.7261,""
1319,1.024e+06,1,64,1,-1,0.3305,0.0004,0.0489,0.305,0.002048,10.8588,11.9582,83.6246,""
1320,1.024e+06,1,64,1,-1,0.1886,0.0005,0.063,0.3199,0.003072,11.2736,11.919,83.8997,""
1321,1.024e+06,1,64,1,-1,0.3072,0.0005,0.0484,0.2875,0.003072,11.158,11.9836,83.4474,""
1322,1.024e+06,1,64,1,-1,0.4497,0.0007,0.0687,0.3934,0.003072,11.1755,11.9894,83.407,""
1323,1.024e+06,1,64,1,-1,0.4295,0.0005,0.0679,0.4436,0.003936,11.0536,12.1239,82.4817,""
1324,1.024e+06,1,64,1,-1,0.3946,0.0005,0.0663,0.3297,0.002048,11.2791,11.893,84.0831,""
1325,1.024e+06,1,64,1,-1,0.3518,0.0006,0.0651,0.3896,0.002048,11.1022,11.9113,83.9539,""
1326,1.024e+06,1,64,1,-1,0.3484,0.0008,0.0676,0.3264,0.003072,11.0968,11.8993,84.0386,""
1327,1.024e+06,1,64,1,-1,0.313,0.0005,0.05,0.2781,0.002048,10.9894,11.9961,83.3604,""
1328,1.024e+06,1,64,1,-1,0.3208,0.0004,0.0498,0.2951,0.002048,11.1891,11.9146,83.9306,""
1329,1.024e+06,1,64,1,-1,0.3047,0.0005,0.0497,0.275,0.003072,11.0723,11.9549,83.6477,""
1330,1.024e+06,1,64,1,-1,0.3029,0.0004,0.0485,0.2866,0.002048,11.0025,11.9652,83.5757,""
1331,1.024e+06,1,64,1,-1,0.3569,0.0004,0.0464,0.2603,0.002048,11.1169,11.9221,83.8778,""
1332,1.024e+06,1,64,1,-1,0.3384,0.0005,0.0645,0.3561,0.003072,11.1511,11.9285,83.8328,""
1333,1.024e+06,1,64,1,-1,0.3192,0.0005,0.051,0.283,0.003072,11.2691,11.9452,83.7156,""
1334,1.024e+06,1,64,1,-1,0.3409,0.0004,0.0511,0.316,0.002048,11.1776,11.9205,83.8891,""
1335,1.024e+06,1,64,1,-1,0.3192,0.0004,0.0484,0.2748,0.003072,11.3052,11.927,83.8434,""
1336,1.024e+06,1,64,1,-1,0.3795,0.0005,0.0641,0.4107,0.003072,11.1681,11.9629,83.5918,""
1337,1.024e+06,1,64,1,-1,0.3375,0.0005,0.0623,0.3753,0.002976,11.2595,11.9818,83.4599,""
1338,1.024e+06,1,64,1,-1,0.2878,0.0005,0.0488,0.2962,0.002048,11.0585,11.9414,83.7423,""
1339,1.024e+06,1,64,1,-1,0.2987,0.0005,0.0473,0.2793,0.003072,11.1859,11.9569,83.6337,""
1340,1.024e+06,1,64,1,-1,0.3938,0.0007,0.0634,0.323,0.002048,11.3225,11.9262,83.849,""
1341,1.024e+06,1,64,1,-1,0.3642,0.0004,0.0674,0.346,0.002048,11.1081,11.9127,83.944,""
1342,1.024e+06,1,64,1,-1,0.3406,0.0004,0.0485,0.3231,0.00288,11.1466,11.9299,83.823,""
1343,1.024e+06,1,64,1,-1,0.3715,0.0007,0.0479,0.3188,0.002048,11.2064,11.9733,83.5192,""
1344,1.024e+06,1,64,1,-1,0.3282,0.0006,0.046,0.3228,0.002048,11.2888,12.0469,83.0089,""
1345,1.024e+06,1,64,1,-1,0.3943,0.0005,0.0459,0.2829,0.003072,11.186,11.9512,83.6736,""
1346,1.024e+06,1,64,1,-1,0.378,0.0006,0.064,0.3569,0.002048,11.0572,11.912,83.949,""
1347,1.024e+06,1,64,1,-1,0.3202,0.0005,0.0605,0.3285,0.003072,11.18,11.9625,83.5946,""
1348,1.024e+06,1,64,1,-1,0.3569,0.0005,0.0643,0.3861,0.003072,11.3194,12.0146,83.2321,""
1349,1.024e+06,1,64,1,-1,0.3357,0.0006,0.0569,0.3529,0.002048,11.1068,11.9971,83.3535,""
1350,1.024e+06,1,64,1,-1,0.3453,0.0004,0.0494,0.3146,0.003072,11.1696,11.9808,83.4669,""
1351,1.024e+06,1,64,1,-1,0.3057,0.0006,0.0469,0.3184,0.002048,11.1172,11.9564,83.6372,""
1352,1.024e+06,1,64,1,-1,0.3349,0.0005,0.0466,0.3364,0.003072,11.2594,11.9462,83.7086,""
1353,1.024e+06,1,64,1,-1,0.3718,0.0004,0.0475,0.3239,0.002976,11.2797,11.9676,83.5589,""
1354,1.024e+06,1,64,1,-1,0.3541,0.0006,0.0621,0.3197,0.002048,11.3029,11.9537,83.6561,""
1355,1.024e+06,1,64,1,-1,0.3041,0.0004,0.0477,0.2704,0.003072,11.1417,11.9818,83.4599,""
1356,1.024e+06,1,64,1,-1,0.3365,0.0005,0.05,0.3755,0.003072,11.1444,11.9556,83.6428,""
1357,1.024e+06,1,64,1,-1,0.3637,0.0009,0.0699,0.3691,0.003072,11.1828,11.9868,83.4251,""
1358,1.024e+06,1,64,1,-1,0.3495,0.0007,0.0532,0.3472,0.002048,11.1448,11.936,83.7802,""
1359,1.024e+06,1,64,1,-1,0.3665,0.0005,0.048,0.2771,0.002048,11.2109,11.9244,83.8617,""
1360,1.024e+06,1,64,1,-1,0.3481,0.0005,0.0454,0.3293,0.002048,11.1876,11.9756,83.5031,""
1361,1.024e+06,1,64,1,-1,0.3161,0.0005,0.0479,0.314,0.002048,11.3896,11.9981,83.3465,""
1362,1.024e+06,1,64,1,-1,0.3754,0.0006,0.0658,0.3816,0.003072,11.1414,12.0175,83.212,""
1363,1.024e+06,1,64,1,-1,0.3565,0.0004,0.0471,0.2964,0.00304,11.3362,11.9933,83.3799,""
1364,1.024e+06,1,64,1,-1,0.3866,0.0005,0.0508,0.3076,0.002048,11.1583,11.9547,83.6491,""
1365,1.024e+06,1,64,1,-1,0.3617,0.0004,0.0514,0.3367,0.003072,11.2213,11.997,83.3542,""
1366,1.024e+06,1,64,1,-1,0.3119,0.0005,0.0477,0.2974,0.003072,11.1881,12.0174,83.2127,""
1367,1.024e+06,1,64,1,-1,0.3423,0.0006,0.0642,0.3873,0.002944,11.3524,11.9615,83.6016,""
1368,1.024e+06,1,64,1,-1,0.3351,0.0005,0.0459,0.3103,0.002048,11.1271,12.0006,83.3292,""
1369,1.024e+06,1,64,1,-1,0.4127,0.0007,0.0855,0.3517,0.003072,11.1462,12.124,82.481,""
1370,1.024e+06,1,64,1,-1,0.3055,0.0005,0.0487,0.2857,0.002848,11.1066,11.9486,83.6918,""
1371,1.024e+06,1,64,1,-1,0.2883,0.0004,0.0469,0.2877,0.003072,11.2549,12.006,83.2917,""
1372,1.024e+06,1,64,1,-1,0.3416,0.0004,0.0501,0.3003,0.003072,11.1238,11.9891,83.4091,""
1373,1.024e+06,1,64,1,-1,0.3035,0.0004,0.0471,0.2789,0.002048,11.189,11.9974,83.3514,""
1374,1.024e+06,1,64,1,-1,0.3355,0.0005,0.0487,0.3168,0.003072,11.1179,11.9664,83.5673,""
1375,1.024e+06,1,64,1,-1,0.3358,0.0006,0.063,0.3541,0.003072,11.1756,11.964,83.5841,""
1376,1.024e+06,1,64,1,-1,0.3343,0.0005,0.0472,0.2736,0.002048,11.2457,12.0181,83.2078,""
1377,1.024e+06,1,64,1,-1,0.2989,0.0005,0.0486,0.2803,0.003072,11.2251,12.0575,82.9359,""
1378,1.024e+06,1,64,1,-1,0.3398,0.0006,0.048,0.2786,0.003072,11.0687,11.9787,83.4815,""
1379,1.024e+06,1,64,1,-1,0.302,0.0005,0.0468,0.2697,0.003072,11.3126,12.0502,82.9862,""
1380,1.024e+06,1,64,1,-1,0.3094,0.0005,0.0468,0.2595,0.003072,11.1137,11.977,83.4934,""
1381,1.024e+06,1,64,1,-1,0.3405,0.0005,0.0493,0.3298,0.003072,11.233,12.0194,83.1988,""
1382,1.024e+06,1,64,1,-1,0.3413,0.0003,0.0453,0.3164,0.002048,11.2157,11.9717,83.5303,""
1383,1.024e+06,1,64,1,-1,0.329,0.0007,0.0659,0.3558,0.003072,11.2284,11.9611,83.6044,""
1384,1.024e+06,1,64,1,-1,0.3806,0.0006,0.067,0.3922,0.003072,11.191,11.9893,83.4077,""
1385,1.024e+06,1,64,1,-1,0.3444,0.0007,0.0648,0.3342,0.002048,11.3222,12.071,82.8432,""
1386,1.024e+06,1,64,1,-1,0.3137,0.0006,0.0507,0.3105,0.002944,11.2279,12.07,82.85,""
1387,1.024e+06,1,64,1,-1,0.3591,0.0007,0.0664,0.3075,0.003072,11.4096,12.0714,82.8404,""
1388,1.024e+06,1,64,1,-1,0.3147,0.0006,0.0655,0.4165,0.002048,11.3122,12.0136,83.239,""
1389,1.024e+06,1,64,1,-1,0.3475,0.0006,0.0653,0.3762,0.003008,11.2701,11.9914,83.3931,""
1390,1.024e+06,1,64,1,-1,0.3563,0.0004,0.0655,0.3435,0.002048,11.2841,11.9767,83.4955,""
1391,1.024e+06,1,64,1,-1,0.3514,0.0006,0.0649,0.3525,0.002048,11.394,12.0031,83.3118,""
1392,1.024e+06,1,64,1,-1,0.3419,0.0005,0.0579,0.3194,0.002912,11.2939,11.9466,83.7058,""
1393,1.024e+06,1,64,1,-1,0.3249,0.0005,0.049,0.3231,0.002912,11.4327,12.0474,83.0055,""
1394,1.024e+06,1,64,1,-1,0.32,0.0005,0.0488,0.3329,0.003072,11.3459,12.005,83.2986,""
1395,1.024e+06,1,64,1,-1,0.3174,0.0005,0.048,0.2938,0.003072,11.0463,11.9629,83.5918,""
1396,1.024e+06,1,64,1,-1,0.3442,0.0004,0.0647,0.3211,0.003072,11.267,11.9797,83.4745,""
1397,1.024e+06,1,64,1,-1,0.3259,0.0006,0.047,0.3822,0.002048,11.1331,12.0141,83.2355,""
1398,1.024e+06,1,64,1,-1,0.3346,0.0006,0.0459,0.3148,0.003072,11.1257,11.9908,83.3973,""
1399,1.024e+06,1,64,1,-1,0.336,0.0005,0.0491,0.3153,0.003072,11.2468,12.0348,83.0924,""
1400,1.024e+06,1,64,1,-1,0.3662,0.0005,0.0483,0.2974,0.002048,11.1477,11.9424,83.7353,""
1401,1.024e+06,1,64,1,-1,0.3739,0.0005,0.0665,0.3246,0.002976,11.1673,11.9984,83.3444,""
1402,1.024e+06,1,64,1,-1,0.3312,0.0003,0.0469,0.3031,0.003072,11.3163,12.0051,83.2979,""
1403,1.024e+06,1,64,1,-1,0.3204,0.0006,0.0473,0.2758,0.002048,11.3958,12.0061,83.291,""
1404,1.024e+06,1,64,1,-1,0.3691,0.0005,0.0628,0.3203,0.003072,11.2774,11.9346,83.79,""
1405,1.024e+06,1,64,1,-1,0.3712,0.0005,0.0609,0.3645,0.003072,11.1844,12.0131,83.2425,""
1406,1.024e+06,1,64,1,-1,0.3636,0.0006,0.0695,0.389,0.003072,11.2139,11.9812,83.4641,""
1407,1.024e+06,1,64,1,-1,0.3535,0.0005,0.0694,0.35,0.002048,11.2216,11.9854,83.4348,""
1408,1.024e+06,1,64,1,-1,0.3439,0.0004,0.0469,0.3799,0.003072,11.2161,11.9856,83.4335,""
1409,1.024e+06,1,64,1,-1,0.3511,0.0006,0.0654,0.3776,0.00288,11.1114,11.9667,83.5652,""
1410,1.024e+06,1,64,1,-1,0.3748,0.0007,0.063,0.3608,0.003072,11.1858,11.9502,83.6806,""
1411,1.024e+06,1,64,1,-1,0.3472,0.0005,0.0526,0.3288,0.00304,10.8786,12.0184,83.2058,""
1412,1.024e+06,1,64,1,-1,0.3208,0.0004,0.0465,0.3361,0.003072,11.2492,11.9988,83.3417,""
1413,1.024e+06,1,64,1,-1,0.364,0.0005,0.0477,0.2841,0.003072,11.3592,11.9638,83.5855,""
1414,1.024e+06,1,64,1,-1,0.3647,0.0005,0.061,0.3377,0.003072,11.179,11.9414,83.7423,""
1415,1.024e+06,1,64,1,-1,0.35,0.0006,0.0618,0.32,0.002048,11.1852,11.9769,83.4941,""
1416,1.024e+06,1,64,1,-1,0.3445,0.0005,0.0501,0.3594,0.003072,11.1315,11.9729,83.522,""
1417,1.024e+06,1,64,1,-1,0.3308,0.0004,0.0485,0.3116,0.003072,11.205,11.959,83.619,""
1418,1.024e+06,1,64,1,-1,0.3736,0.0006,0.0555,0.3002,0.002048,11.1861,12.094,82.6856,""
1419,1.024e+06,1,64,1,-1,0.3414,0.0005,0.0483,0.3083,0.003072,11.1855,11.9767,83.4955,""
1420,1.024e+06,1,64,1,-1,0.3415,0.0005,0.0542,0.325,0.003072,11.2592,12.057,82.9394,""
1421,1.024e+06,1,64,1,-1,0.359,0.0005,0.063,0.3539,0.002048,11.2968,11.9497,83.6841,""
1422,1.024e+06,1,64,1,-1,0.326,0.0004,0.0461,0.2863,0.003072,11.0949,11.8876,84.1213,""
1423,1.024e+06,1,64,1,-1,0.3218,0.0005,0.0483,0.2623,0.002048,11.0516,11.983,83.4516,""
1424,1.024e+06,1,64,1,-1,0.3343,0.0007,0.065,0.3486,0.002048,11.299,12.0404,83.0537,""
1425,1.024e+06,1,64,1,-1,0.3295,0.0006,0.0652,0.3468,0.003072,11.1273,11.9288,83.8307,""
1426,1.024e+06,1,64,1,-1,0.2958,0.0005,0.0463,0.3095,0.003072,11.1422,11.9299,83.823,""
1427,1.024e+06,1,64,1,-1,0.3424,0.0004,0.0647,0.3568,0.002048,11.3437,12.2694,81.5036,""
1428,1.024e+06,1,64,1,-1,0.3251,0.0006,0.0492,0.3572,0.002944,11.3097,12.0354,83.0882,""
1429,1.024e+06,1,64,1,-1,0.3791,0.0008,0.0654,0.3281,0.002048,11.3285,11.9344,83.7914,""
1430,1.024e+06,1,64,1,-1,0.3563,0.0005,0.065,0.3708,0.002048,11.1593,11.9625,83.5946,""
1431,1.024e+06,1,64,1,-1,0.3447,0.0006,0.05,0.3365,0.002048,11.3512,11.9966,83.357,""
1432,1.024e+06,1,64,1,-1,0.3321,0.0005,0.0484,0.3479,0.002048,11.3796,11.9724,83.5254,""
1433,1.024e+06,1,64,1,-1,0.3214,0.0006,0.0644,0.3451,0.003072,11.1389,12.1658,82.1976,""
1434,1.024e+06,1,64,1,-1,0.3443,0.0005,0.0636,0.3554,0.003072,11.2791,12.0381,83.0696,""
1435,1.024e+06,1,64,1,-1,0.3428,0.0005,0.0484,0.3164,0.002048,11.4021,12.0572,82.938,""
1436,1.024e+06,1,64,1,-1,0.3236,0.0006,0.0638,0.2853,0.002048,11.0762,11.9356,83.783,""
1437,1.024e+06,1,64,1,-1,0.2873,0.0004,0.0497,0.292,0.00304,11.192,12.07,82.85,""
1438,1.024e+06,1,64,1,-1,0.3426,0.0006,0.066,0.3113,0.002048,11.3402,11.9589,83.6197,""
1439,1.024e+06,1,64,1,-1,0.3273,0.0005,0.0641,0.4309,0.002048,10.9372,11.9931,83.3813,""
1440,1.024e+06,1,64,1,-1,0.192,0.0004,0.0671,0.4198,0.003072,11.1926,11.989,83.4098,""
1441,1.024e+06,1,64,1,-1,0.2925,0.0004,0.0487,0.279,0.003072,11.129,12.0207,83.1898,""
1442,1.024e+06,1,64,1,-1,0.3226,0.0005,0.0627,0.3344,0.002048,11.3832,12.0158,83.2238,""
1443,1.024e+06,1,64,1,-1,0.3252,0.0005,0.0523,0.3085,0.003008,11.2753,12.0012,83.325,""
1444,1.024e+06,1,64,1,-1,0.3418,0.0007,0.0651,0.3809,0.003072,11.4431,12.1183,82.5198,""
1445,1.024e+06,1,64,1,-1,0.3567,0.0004,0.0494,0.4015,0.002976,11.1148,11.9832,83.4502,""
1446,1.024e+06,1,64,1,-1,0.371,0.0005,0.0649,0.3386,0.002048,11.181,11.9678,83.5575,""
1447,1.024e+06,1,64,1,-1,0.3272,0.0005,0.05,0.3098,0.003072,11.0907,11.8921,84.0894,""
1448,1.024e+06,1,64,1,-1,0.3693,0.0004,0.0646,0.323,0.003072,11.2436,11.9459,83.7107,""
1449,1.024e+06,1,64,1,-1,0.3108,0.0005,0.0492,0.3283,0.003072,11.2472,12.0537,82.9621,""
1450,1.024e+06,1,64,1,-1,0.3016,0.0004,0.0474,0.295,0.003072,11.2878,11.9368,83.7745,""
1451,1.024e+06,1,64,1,-1,0.3338,0.0004,0.0464,0.308,0.002976,11.5198,12.2665,81.5228,""
1452,1.024e+06,1,64,1,-1,0.3278,0.0006,0.048,0.3521,0.003008,11.0761,11.9799,83.4732,""
1453,1.024e+06,1,64,1,-1,0.3548,0.0005,0.0637,0.3571,0.003072,11.0943,11.9323,83.8061,""
1454,1.024e+06,1,64,1,-1,0.295,0.0004,0.046,0.2656,0.002048,11.2696,11.9633,83.589,""
1455,1.024e+06,1,64,1,-1,0.3484,0.0005,0.0663,0.3257,0.003072,11.1063,11.8974,84.052,""
1456,1.024e+06,1,64,1,-1,0.3538,0.0006,0.0656,0.3451,0.003072,11.8632,12.7674,78.3245,""
1457,1.024e+06,1,64,1,-1,0.3335,0.0004,0.048,0.2894,0.002944,11.242,11.9585,83.6225,""
1458,1.024e+06,1,64,1,-1,0.3369,0.0005,0.0473,0.2796,0.003072,11.3636,12.0044,83.3028,""
1459,1.024e+06,1,64,1,-1,0.3614,0.0004,0.048,0.2844,0.003072,11.1747,11.9439,83.7247,""
1460,1.024e+06,1,64,1,-1,0.3794,0.0004,0.0592,0.2872,0.002048,11.1141,11.9415,83.7416,""
1461,1.024e+06,1,64,1,-1,0.3727,0.0006,0.0627,0.3769,0.003072,11.2077,11.9732,83.5199,""
1462,1.024e+06,1,64,1,-1,0.3247,0.0005,0.0466,0.3127,0.003072,11.3215,12.0077,83.2799,""
1463,1.024e+06,1,64,1,-1,0.353,0.0005,0.0643,0.4025,0.002048,11.164,11.9671,83.5624,""
1464,1.024e+06,1,64,1,-1,0.3447,0.0007,0.0631,0.358,0.00304,11.1503,12.0227,83.176,""
1465,1.024e+06,1,64,1,-1,0.3419,0.0005,0.0485,0.3244,0.002048,10.9837,11.9774,83.4906,""
1466,1.024e+06,1,64,1,-1,0.3186,0.0004,0.0484,0.306,0.002048,11.3243,11.9399,83.7528,""
1467,1.024e+06,1,64,1,-1,0.3525,0.0006,0.0611,0.2981,0.003072,11.1495,11.9578,83.6274,""
1468,1.024e+06,1,64,1,-1,0.3306,0.0005,0.049,0.3144,0.002048,11.1027,11.8983,84.0456,""
1469,1.024e+06,1,64,1,-1,0.3916,0.0007,0.0654,0.3735,0.003072,11.102,11.8943,84.0739,""
1470,1.024e+06,1,64,1,-1,0.3301,0.0004,0.0484,0.3392,0.003072,11.1222,11.9201,83.8919,""
1471,1.024e+06,1,64,1,-1,0.3525,0.0005,0.0636,0.382,0.003072,11.3855,11.9799,83.4732,""
1472,1.024e+06,1,64,1,-1,0.3424,0.0005,0.062,0.3664,0.003072,11.2429,12.0094,83.2681,""
1473,1.024e+06,1,64,1,-1,0.4091,0.0005,0.0654,0.3788,0.00288,11.147,11.9245,83.861,""
1474,1.024e+06,1,64,1,-1,0.3256,0.0005,0.048,0.273,0.003072,11.1501,11.9126,83.9447,""
1475,1.024e+06,1,64,1,-1,0.3329,0.0006,0.0476,0.2805,0.003072,10.9429,11.9613,83.603,""
1476,1.024e+06,1,64,1,-1,0.3378,0.0005,0.048,0.2784,0.003072,11.0707,11.9183,83.9046,""
1477,1.024e+06,1,64,1,-1,0.3471,0.0005,0.0651,0.3873,0.003072,11.1601,11.9189,83.9004,""
1478,1.024e+06,1,64,1,-1,0.3806,0.0004,0.047,0.318,0.002048,11.2061,11.9345,83.7907,""
1479,1.024e+06,1,64,1,-1,0.3764,0.0006,0.0602,0.286,0.002944,11.1855,11.9625,83.5946,""
1480,1.024e+06,1,64,1,-1,0.375,0.0005,0.0643,0.2794,0.003072,11.2703,11.9384,83.7633,""
1481,1.024e+06,1,64,1,-1,0.3156,0.0005,0.0484,0.3067,0.003072,11.0347,11.8224,84.5852,""
1482,1.024e+06,1,64,1,-1,0.2889,0.0005,0.0466,0.2744,0.003072,10.9999,11.7278,85.2675,""
1483,1.024e+06,1,64,1,-1,0.3374,0.0004,0.0468,0.2819,0.003072,10.6983,11.4558,87.292,""
1484,1.024e+06,1,64,1,-1,0.3025,0.0005,0.0465,0.2752,0.002048,10.4689,11.5232,86.7814,""
1485,1.024e+06,1,64,1,-1,0.3429,0.0007,0.0609,0.3306,0.002048,10.3697,11.3303,88.2589,""
1486,1.024e+06,1,64,1,-1,0.3657,0.0004,0.065,0.367,0.003072,10.5809,11.2848,88.6148,""
1487,1.024e+06,1,64,1,-1,0.3459,0.0005,0.0541,0.335,0.002976,10.5836,11.3083,88.4306,""
1488,1.024e+06,1,64,1,-1,0.3746,0.0004,0.0594,0.3134,0.003072,10.4234,11.298,88.5112,""
1489,1.024e+06,1,64,1,-1,0.3293,0.0004,0.0493,0.3019,0.002048,10.587,11.5062,86.9097,""
1490,1.024e+06,1,64,1,-1,0.3595,0.0005,0.0574,0.321,0.002048,10.2792,11.2389,88.9767,""
1491,1.024e+06,1,64,1,-1,0.3079,0.0005,0.0508,0.2702,0.002048,10.4284,11.2485,88.9007,""
1492,1.024e+06,1,64,1,-1,0.3135,0.0004,0.0501,0.2886,0.003072,10.4352,11.2511,88.8802,""
1493,1.024e+06,1,64,1,-1,0.3431,0.0005,0.0653,0.4208,0.00288,10.4963,11.2415,88.9561,""
1494,1.024e+06,1,64,1,-1,0.3436,0.0005,0.0468,0.321,0.003072,10.4049,11.1855,89.4015,""
1495,1.024e+06,1,64,1,-1,0.392,0.0006,0.0493,0.3303,0.002048,10.5113,11.1676,89.5448,""
1496,1.024e+06,1,64,1,-1,0.3359,0.0004,0.0485,0.3493,0.002048,10.2481,11.132,89.8311,""
1497,1.024e+06,1,64,1,-1,0.3503,0.0006,0.0593,0.3146,0.002976,10.3279,11.1233,89.9014,""
1498,1.024e+06,1,64,1,-1,0.3575,0.0004,0.0486,0.2873,0.003072,10.4994,11.1402,89.765,""
1499,1.024e+06,1,64,1,-1,0.3799,0.0005,0.0633,0.322,0.002048,10.4477,11.1998,89.2873,""
1500,1.024e+06,1,64,1,-1,0.3275,0.0007,0.0522,0.3338,0.003072,10.2891,11.142,89.7505,""
1501,1.024e+06,1,64,1,-1,0.3191,0.0005,0.0482,0.282,0.003072,10.3172,11.1541,89.6531,""
1502,1.024e+06,1,64,1,-1,0.3421,0.0004,0.049,0.2618,0.002048,10.4195,11.0981,90.1055,""
1503,1.024e+06,1,64,1,-1,0.3625,0.0005,0.0652,0.4026,0.003072,10.559,11.1422,89.7489,""
1504,1.024e+06,1,64,1,-1,0.3435,0.0003,0.0655,0.3538,0.003072,10.2758,11.197,89.3096,""
1505,1.024e+06,1,64,1,-1,0.3345,0.0004,0.0474,0.2834,0.002048,10.4812,11.0807,90.247,""
1506,1.024e+06,1,64,1,-1,0.3395,0.0005,0.0488,0.2996,0.002912,10.3118,11.0859,90.2047,""
1507,1.024e+06,1,64,1,-1,0.3274,0.0004,0.0491,0.2721,0.003072,10.2909,11.1094,90.0139,""
1508,1.024e+06,1,64,1,-1,0.3135,0.0004,0.0468,0.3048,0.002048,10.3922,11.1515,89.674,""
1509,1.024e+06,1,64,1,-1,0.3375,0.0005,0.0478,0.2708,0.00288,10.2817,11.1216,89.9151,""
1510,1.024e+06,1,64,1,-1,0.369,0.0003,0.0667,0.3839,0.003072,10.51,11.1648,89.5672,""
1511,1.024e+06,1,64,1,-1,0.3356,0.0004,0.0624,0.3175,0.002048,10.4156,11.0818,90.238,""
1512,1.024e+06,1,64,1,-1,0.3098,0.0005,0.0493,0.2818,0.00288,10.4387,11.1392,89.7731,""
1513,1.024e+06,1,64,1,-1,0.3701,0.0004,0.0469,0.2979,0.002048,10.5243,11.1866,89.3927,""
1514,1.024e+06,1,64,1,-1,0.3495,0.0004,0.0481,0.2726,0.002048,10.4997,11.097,90.1144,""
1515,1.024e+06,1,64,1,-1,0.3646,0.0006,0.0638,0.3478,0.003008,10.3795,11.1454,89.7231,""
1516,1.024e+06,1,64,1,-1,0.3424,0.0007,0.0645,0.3586,0.003072,10.279,11.1074,90.0301,""
1517,1.024e+06,1,64,1,-1,0.3272,0.0006,0.076,0.3729,0.002848,10.2859,11.0911,90.1624,""
1518,1.024e+06,1,64,1,-1,0.3093,0.0005,0.0467,0.2848,0.002048,10.2685,11.0915,90.1591,""
1519,1.024e+06,1,64,1,-1,0.344,0.0005,0.0484,0.2805,0.002048,10.479,11.1244,89.8925,""
1520,1.024e+06,1,64,1,-1,0.2875,0.0005,0.0475,0.2873,0.002048,10.4243,11.0955,90.1266,""
1521,1.024e+06,1,64,1,-1,0.308,0.0005,0.0473,0.3143,0.003072,10.4139,11.0722,90.3163,""
1522,1.024e+06,1,64,1,-1,0.3512,0.0005,0.0614,0.333,0.003072,10.4197,11.1006,90.0852,""
1523,1.024e+06,1,64,1,-1,0.3325,0.0004,0.0579,0.3593,0.002048,10.387,11.0716,90.3212,""
1524,1.024e+06,1,64,1,-1,0.355,0.0007,0.0701,0.3682,0.00304,10.2625,11.2292,89.0535,""
1525,1.024e+06,1,64,1,-1,0.3726,0.0005,0.0513,0.2883,0.003072,10.4725,11.143,89.7424,""
1526,1.024e+06,1,64,1,-1,0.3441,0.0004,0.047,0.3192,0.002048,10.4295,11.146,89.7183,""
1527,1.024e+06,1,64,1,-1,0.308,0.0004,0.0473,0.3164,0.002048,10.3795,11.1351,89.8061,""
1528,1.024e+06,1,64,1,-1,0.3002,0.0004,0.0483,0.2984,0.00304,10.2716,11.2303,89.0448,""
1529,1.024e+06,1,64,1,-1,0.336,0.0004,0.0456,0.3307,0.002048,10.4752,11.1601,89.6049,""
1530,1.024e+06,1,64,1,-1,0.3368,0.0004,0.0603,0.403,0.003072,10.4819,11.0941,90.138,""
1531,1.024e+06,1,64,1,-1,0.3304,0.0005,0.0544,0.4046,0.003072,10.419,11.1055,90.0455,""
1532,1.024e+06,1,64,1,-1,0.3171,0.0004,0.049,0.2831,0.003072,10.2722,11.5301,86.7295,""
1533,1.024e+06,1,64,1,-1,0.3744,0.0005,0.0474,0.2936,0.003072,10.5629,11.1822,89.4278,""
1534,1.024e+06,1,64,1,-1,0.4029,0.0004,0.0636,0.3447,0.002048,10.5159,11.1141,89.9758,""
